preprocessed_송출내용,label
설연휴 급격하다 기온 강하 예상 되다 가정 외출 전 수도 보일러 동파 방지 열기 화재 예방 안전 사고 유의 하다 바라다,1
설연휴 강 추위 예상 되다 가정 수도 보일러 동파 방지 위 보온 조치 사전 대비 활동 빙판 길 미끄럼 안전 유의 하다 바라다,1
세 절기 코로나 추가 접종 마지막 접종 기준 개월 이후 접종 가능 사전예약 의료 기관 당일 접종 가능,2
오늘 시 한파 경보 발효 야외 활동 자제 보온 유지 바라다 계량기 동파 미끄럼 사고 화재 예방 안전 주의 하다 바라다,1
오늘 부로 강북구 지역 급격하다 하락 강 추위 예상 빙판 길 미끄럼 수도 계량기 동파 기기 화재 한파 피해 주의 하다 바라다,1
오늘 시 한파 경보 발효 급격하다 하락 강 추위 예상 되다 노약 외출 자제 건강 유의 동파 방지 화재 예방 피해 주의 하다 바라다,1
오늘 시 한파 경보 발효 내외 강 추위 예상 되다 건강 관리 화재 수도 동파 안전 주의 하다 바라다,1
오늘 밤시 기온 급강하 한파 경보 노약 보온 유지 동상 낙상 방지 위해 야외 활동 자제 수도관 보온 조치 열기 화재 방지 주의 바라다,4
시 한파 경보 발효 최저 기온 체감온도 강 추위 예상 노약 야외 활동 자제 동파 방지 열기 화재 안전 유의 하다 바라다,1
도 최강 한파 오다 오늘 저녁 시 한파 경보 발효 되다 수도 계량기 동파 기기 화재 예방 외출 시 안전 각별 주의 바라다,4
오늘 밤 기온 급격하다 떨어지다 강 추위 이어지다 개인 보온 유의 하다 빙판 길 미끄럼 주의 수도 계량기 동파 예방 피해 없다 대비 바라다,4
금 일시 한파 경보 발효 최저 체감온도 강 추위 예상 노약 야외 활동 자제 동파 방지 열기 화재 안전 유의 하다 바라다,1
오늘 시 한파 경보 발령 예정 노약 보온 유지 동상 낙상 방지 위해 야외 활동 자제 수도관 보온 조치 열기 화재 방지 주의 바라다,4
금일 시부 한파 경보 발령 예정 최저 온도 강 추위 인하다 건강 관리 계량기 동파 기기 화재 한파 안전 사고 유의 하다 바라다,1
오늘밤 시 서울 전역 한파 경보 발효 강 추위 예상 되다 외출 자제 빙판 길 미끄럼 주의 수도 계량기 동파 방지 안전 사고 유의 하다 바라다,1
오늘 밤 기온 급격하다 떨어지다 강 추위 이어지다 개인 보온 유의 하다 빙판 길 미끄럼 주의 수도 계량기 동파 예방 피해 없다 대비 바라다,4
오늘 시 한파 경보 발효 기온 급격하다 내려가다 따르다 외출 자제 해주다 수도관 동파 열기 화재 빙판 길 낙상 주의 바라다,4
금일 시 구로 전 지역 한파 경보 발효 예정 개인 보온 유의 하다 수도관 동파 미끄럼 주의 화재 예방 안전 주의 하다 시기 바라다,1
오늘 시부 급격하다 하락 강 추위 예상 되다 노약 외출 자제 건강 유의 동파 방지 화재 예방 피해 주의 하다 바라다,1
금일 밤 강력하다 한파 시작 되다 야외 활동 자제 수도 동파 예방 난방 기기 사용 증가 따르다 화재 안전 사고 피해 예방 유의 하다 바라다,1
오늘 시 성동구 전역 한파 경보 발효 내일 최저 도 노약 체온 유지 야외 활동 자제 동파 예방 도로 결빙 주의 안전 유의 바라다,1
현재 서울 전역 한파 경보 발효 내일 주말 기온 급강하 강 추위 예상 되다 노약 외출 자제 화재 예방 유의 하다 바라다,1
한파 경보 발효 기온 급강하 대비 하다 가정 내 보온 유지 수도 계량기 동파 예방 난 방기 화재 안전 사고 주의 하다 바라다,1
시 한파 경보 발효 야외 활동 자제 보온 유지 바라다 계량기 동파 미끄럼 화재 예방 안전 주의 하다 바라다,1
현재 도 광진구 전역 한파 경보 지속 노약 체온 유지 야외 활동 자제 수도관 동파 예방 난 방기 화재 예방 안전 주의 하다 바라다,1
한파 경보 발효 최강 한파 연일 지속 기온 급강하 대비 노약 보온 유지 동상 낙상 방지 야외 활동 자제 수도관 보온 조치 화재 유의 하다 바라다,1
강하다 한파 지속 가정 내 보온 유지수 계량기 동파 예방 난 방기 화재 안전 사고 주의 하다 바라다,1
오늘 내일 성북구 지역 한파 경보 발효 외출 자제 건강 유의 하다 가정 난방 유지 계량기 동파 화재 예방 주의 바라다,4
내일 영하 강 추위 계속 되다 수도 계량기 동파 사고 외출 시 도로 결빙 유의 하다 바라다,1
기온 급강하 인하다 계량기 수도관 동파 사고 유의 하다 외출 시 방한 용품 착용 도로 결빙 따르다 감속 운행 안전 사고 유의 하다 바라다,1
강하다 한파 지속 되다 노약 외출 자제 계량기 동파 예방 기기 화재 주의 내 주변 어렵다 이웃 관심 가다 시기 바라다,4
강북구 지역 하락 강 추위 지속 빙판 길 미끄럼 수도 계량기 동파 기기 화재 한파 피해 없다 안전 유의 하다 바라다,4
강남구 한파 경보 발효 중 랭 질환 예방 위해 노약 야외 활동 자제 해주다 수도 동파 열기 화재 안전 사고 유의 하다 바라다,1
노원구 지역 한파 경보 지속 발효 강 추위 따르다 노약 외출 자제 동파 방지 기기 화재 예방 한파 피해 없다 안전 유의 하다 바라다,4
한파 경보 지속 발효 체감온도 내외 강 추위 계속 되다 실내 적정 온도 유지 하다 랭 질환 화재 수도 계량기 동파 안전 주의 바라다,1
내일 아침 급격하다 기온 강하 예상 되다 출퇴근 시 방한 용품 착용 해주다 도로 결빙 우려 되다 미끄럼 주의 안전 유의 하다 바라다,1
현재 서울 전역 한파 경보 발효 야외 활동 자제 보온 유지 바라다 계량기 동파 미끄럼 화재 예방 안전 주의 하다 바라다,1
한파 지속 따르다 노약 야외 활동 자제 방한 용품 착용 수도 계량기 동파 방지 열기 사용 급증 인하다 화재 사고 유의 하다 바라다,1
연일 강 추위 인하다 동파 사고 예방 위해 수도 계량기 보일러 배관 보온 조치 바라다 동파 신고 동부 수도사 업다 해주다 바라다,1
목 새벽 눈 예보 대중교통 이용 보행 시 미끄럼 주의 집 가게 앞 눈 치우다 적극 협조 하다 시기 바라다,6
내일 새벽 눈 예보 따르다 내 집 내 점포 앞 눈치 우기 동참 하다 주시 도로 결빙 우려 출근길 대중교통 이용 하다 시기 바라다,1
내일 새벽 많다 눈 예상 되다 눈길 미끄럼 사고 주의 바라다 대중교통 이용 하다 집 점포 앞 눈치 우기 적극 동참 하다 시기 바라다,1
목 새벽 눈 예보 대중교통 이용 보행 시 미끄럼 주의 집 가게 앞 눈치 우기 적극 협조 하다 시기 바라다,6
목 새벽 오전 사이 낮다 기온 강설 인하다 골목길 결빙 우려 되다 출근길 대중교통 이용 통행 안전 유의 하다 바라다,1
목 새벽 도봉구 전역 눈 예보 눈치 우기 대중교통 이용 외출 시 빙판 길 사고 안전 유의 하다 바라다,1
내일 새벽 시 오후 시 광진구 지역 대설 예보 내 집 내 상가 앞 눈 치우다 빙판 길 미끄럼 안전 주의 바라다,1
목 새벽 눈 예보 내 집 내 상가 앞 눈 치우다 빙판 길 미끄럼 안전 유의 하다 바라다,1
서울 전역 강설 따르다 출근길 교통 혼잡 예상 되다 대중교통 이용 미끄럼 사고 유의 집 점포 앞 눈치 우기 적극 동참 하다 시기 바라다,1
서울 전역 강설 따르다 출근길 교통 혼잡 예상 되다 대중교통 이용 미끄럼 사고 유의 집 점포 앞 눈치 우기 적극 동참 하다 시기 바라다,1
오늘 시 분 성동구 전역 대설주의보 발효 대중교통 이용 눈길 미끄럼 주의 집 점포 앞 눈 치우다 적극 동참 하다 시기 바라다,6
한파 동반 강설 빙판 길이 우려 되다 미끄럼 주의 집 점포 앞 눈치 우기 동참 하다 주시 대중교통 이용 보행 조심하다 바라다,6
한파 동반 강설 도로 매우 미끄럽다 외출 시 낙상 사고 주의 내 집 점포 앞 눈치 우기 구민 적극 동참 당부 드리다,4
금일 내리다 눈 곳곳 결빙 우려 되다 바 어린이 노약 외출 자제 하다 주시 출퇴근길 대중교통 이용 하다 시기 바라다,4
오늘 분 한파 주의보 발표 되어다 외출 자제 하다 동파 방지 화재 예방 피해 없다 주의 바라다,4
금일 분 기하 한파 주의보 발효 되다 따르다 노약 외출 자제 건강 유의 하다 수도 동파 방지 화재 예방 피해 없다 주의 하다 바라다,4
추다 날씨 지속 되다 내일 아침 강 추위 예상 되다 빙판 길 미끄럼 사고 수도 계량기 동파 기기 화재 한파 피해 주의 하다 바라다,1
오늘 내일 노원구 지역 한파 주의보 발효 노약 외출 자제 계량기 보온 조치 기기 화재 예방 보행 시 미끄럼 안전 사고 주의 하다 바라다,1
추다 날씨 지속 되다 내일 아침 강 추위 예상 되다 빙판 길 미끄럼 사고 수도 계량기 동파 기기 화재 한파 피해 주의 하다 바라다,1
한파 주의보 발효 내일 강 추위 예상 노약 보온 유지 야외 활동 자제 수도관 보온 조치 동상 낙상 화제 유의 하다 바라다,1
오늘 성북구 전 지역 한파 특보 발효 강 추위 따르다 노약 외출 자제 동파 방지 기기 화재 예방 한파 피해 없다 안전 유의 하다 바라다,4
금일 한파 주의보 발효 영하 도의 강 추위 예상 되다 건강 유의 하다 빙판 길 미끄럼 사고 화재 예방 수도 동파 안전 주의 하다 바라다,1
금일 시 한파 주의보 발효 중 노약 야외 활동 자제 수도 계량기 보온 조치 난방 기기 사용 증가 따르다 화재 예방 안전 사고 유의 하다 바라다,1
한파 특보 발효 이다 내일 강 추위 예상 되다 노약 야외 활동 자제 수도관 동파 예방 기기 화재 예방 안전 유의 하다 바라다,1
세 절기 코로나 추가 접종 마지막 접종 기준 개월 이후 접종 가능 사전예약 의료 기관 당일 접종 가능,2
일일 일부 시설 제외 실내 마스크 착용 의무 해제 되다 코로나 종료 되다 아니다 개인 위생 강화 꾸준하다 방역 칙 준수 부탁드리다,1
일일 실내 마스크 착용 의무 해제 단 대중교통 의료 기관 약국 착용 의무 유지 코로나 방역 칙 준수 개인 위생 관리 철저 당부 드리다,4
실내 마스크 착용 의무 해제 대중교통 의료 기관 약국 일부 착용 의무 유지 코로나 예방 위 방역 칙 개인 위생 관리 지속 필요하다,4
일일 실내 마스크 착용 의무 해제 단 대중교통 의료 기관 약국 착용 의무 유지 코로나 방역 칙 준수 개인 위생 관리 철저 당부 드리다,4
병원 약국 대중교통 실내 마스크 착용 의무 외 실내 착용 권고 코로나 절기 추가 예방접종 권장,4
금일 시 미세먼지 비상 감 치가 발령 되다 따르다 실외 활동 자제 하다 외출 시 보건 용 마스크 착용 건강 관리 유의 바라다,4
일일 시 미세먼지 비상 감 치가 재발 되다 따르다 실외 활동 자제 하다 외출 시 보건 용 마스크 착용 건강 관리 유의 바라다,4
영등포 신축 오피스텔 사장 크레인 작업중 고압 선 단선 일대 일시 정전 되어다 주민 참고 하다 바라다,1
병원 약국 대중교통 실내 마스크 착용 의무 외 실내 착용 권고 코로나 절기 추가 예방접종 권장,4
세 고령 층 면역 하자 절기 코로나 추가 예방 접종 권장 마지막 접종 기준 개월 이후 접종 가능,2
세 고령 층 면역 하자 절기 코로나 추가 예방 접종 권장 마지막 접종 기준 개월 이후 접종 가능,2
오늘 경 세곡동 인근 비닐하우스 화재 발생 지역 우회 하다 주시 인근 주민 안전 사고 발생 유의 바라다,1
세 고령 층 면역 하자 절기 코로나 추가 예방 접종 권장 마지막 접종 기준 개월 이후 접종 가능,2
세 고령 층 면역 하자 절기 코로나 추가 예방 접종 권장 마지막 접종 기준 개월 이후 접종 가능,2
오늘 시 성동구 전역 한파 주의보 발효 내일 아침 급격하다 하락 예상 되다 노약 체온 유지 야외 활동 자제 도로 결빙 안전 유의 바라다,1
금일 시 한파 특보 발효 되어다 영하 기온 도로 결빙 우려 되다 미끄럼 사고 수도 계량기 동파 안전 유의 하다 바라다,1
세 고령 층 면역 하자 절기 코로나 추가 예방 접종 권장 마지막 접종 기준 개월 이후 접종 가능,2
일일 대중교통 마스크 착용 의무 해제 단 감염 취약 시설 병 의원 약국 개방 제외 착용 유지 방역 칙 준수 개인 위생 철저 당부 드림,1
일일 대중교통 마스크 착용 의무 해제 단 감염 취약 시설 병 약국 개방 제외 착용 유지 방역 칙 준수 개인 위생 철저 당부 드림,1
금일 강서구 발산역 마곡역 공항대로 집회 인하다 개 차선 도로 통제 예정 인근 주민 운전자 안전 유의 하다 우회 바라다,1
구청 옆 주차장 임 시선 진료 소 금 운영 후 종료 보건소 정상 운영 평일 중단 주말 시,3
오늘 경 서울 중구 을지로 굿모닝 시티 건물 내 점포 화재 발생 굿모닝 시티 내 계시다 분 신속 대피 하다 시기 바라다,4
