연,월,일,시,분,수신지역,송출내용,target
2021,2,2,18,15,강동구,"[강동구청]2. 2.(화) 18시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,2,2,18,18,관악구,"[관악구청] 확진자 10명 발생, 세부 내용은 블로그 참고바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu",전염병
2021,2,2,18,43,동대문구,[동대문구청]887~902번 확진자발생 ddm.go.kr 참조하시고 불필요한 모임및 외출은 가급적 피해주시고 코로나가 의심되면 증상이없어도 신속한검사 부탁드립니다,전염병
2021,2,2,18,49,중랑구,"[중랑구청]1018~1019번 추가확진자 발생. 1011~1019번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다",전염병
2021,2,2,19,3,광진구,[광진구청] 추가확진자 2명 발생 및 역학조사 알림.포차끝판왕 건대점(1.22.~30.) 및 1943 건대점(동시간대) 이용자 검사바람.han.gl/K79LX,전염병
2021,2,2,19,26,영등포구,[영등포구청] 코로나 확진자 9명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT,전염병
2021,2,3,10,0,노원구,"[노원구청] 오늘(2.3.) 오전 확진자 6명 발생(1054~1059번). 역학조사 후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다.",전염병
2021,2,3,10,4,강북구,"[강북구청]확진자4명(635~638번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님 건강 지켜드립시다",전염병
2021,2,3,10,7,도봉구,[도봉구청]2.3(수) 확진자 4명 발생(757번~760번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,2,3,11,2,중랑구,[중랑구청] 2.3.(수) 확진자 15명(1020~1034번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.,전염병
2021,2,3,11,5,성북구,"[성북구청] 1032~1038번(7명) 확진자 발생. 거주지 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb",전염병
2021,2,3,11,38,강동구,"[강동구청]2. 3.(수) 10시 기준 확진자 5명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,2,3,13,27,동작구,"[동작구청]1,019,1,020번째 확진자(2명)발생(완치자902명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,2,3,14,0,금천구,"[금천구청]406~408번째 확진자 발생(3명), 거리두기 2.5단계 및 5인이상 모임금지 2월14일까지 유지, 카카오톡채널 pf.kakao.com/_hUpLxb",전염병
2021,2,3,16,0,성동구,[성동구청]596~601번 확진자발생/18시~새벽까지 수도권에 폭설예보가 있으니 안전사고 유의하시고 외출 및 퇴근시 대중교통 이용바랍니다. c19.sd.go.kr,전염병
2021,2,3,16,22,마포구,[마포구청] 확진자 4명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77,전염병
2021,2,3,16,27,광진구,[광진구청] 1.22~30일 포차끝판왕(건대점)이용자 중 검사받지 않으신 분은 증상 유무 관계없이 즉시 검사바랍니다. 포차끝판왕관련( han.gl/K79LX ),전염병
2021,2,3,16,46,서초구,"[서초구청]서울지역에 오늘 밤부터 새벽까지 많은 눈 예보가 있습니다. 출,퇴근시 가급적 대중교통을 이용바라며 내 집·점포 앞 눈치우기에 적극 참여 부탁드립니다.",대설
2021,2,3,16,48,강북구,"[강북구청] 1.27.(수)~2.2.(화)아쿠아사우나(한천로 1131) 방문자는 즉시 강북보건소(09~12시,13시~18시)에서 검사바랍니다. ☎901-7704",전염병
2021,2,3,17,1,송파구,"[송파구청]2.3(수) 17시 현재 코로나19 확진자 11명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다.",전염병
2021,2,3,17,11,강서구,[강서구청] 강서구 코로나19 확진자 4명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2021,2,3,17,13,노원구,[노원구청] 상계5동 아담이용원을 1.28.(목) ~ 2.2.(화)까지 방문하신분은 가까운 선별진료소에서 검사 받으시기 바랍니다.,전염병
2021,2,3,17,14,노원구,[노원구청] 노원역 문화의 거리 포차끝판왕 노원점(주점)을 1.30.(토)~1.31.(일) 이용하신 분은 거주지 인근 보건소 선별진료소에서 검사받으시기 바랍니다.,전염병
2021,2,3,17,31,서대문구,"[서대문구청]코로나19. 667~670번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory",전염병
2021,2,3,17,33,종로구,"[종로구청]관내 544번(1명) 확진자 발생. 역학조사 진행중. 거리두기, 마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401",전염병
2021,2,3,17,37,도봉구,[도봉구청] 2.3(수) 확진자 2명 추가 발생(761~762번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,2,3,17,41,중구,[중구청] 361~364번째(4명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp,전염병
2021,2,3,17,45,은평구,[은평구청]은평 976~983번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu,전염병
2021,2,3,17,46,동작구,"[동작구청]1,021~1,023번째 확진자(3명)발생(완치자902명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,2,3,17,53,서초구,"[서초구청]1000~1004번 확진자(5명)발생. 상세내용 홈페이지(seocho.go.kr)확인. 모임자제, 마스크 착용, 주기적 환기 등 방역수칙 준수바랍니다.",전염병
2021,2,3,17,54,양천구,[양천구청] 확진자 6명(952번째~957번째) 발생 안내. 양천구청 블로그 참조. blog.naver.com/yangcheon2016/222230428886,전염병
2021,2,3,17,59,노원구,"[노원구청] 오늘(2.3.) 오후 확진자 4명 발생(1060~1063번). 역학조사 후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다.",전염병
2021,2,3,18,2,동대문구,"[동대문구청]903~909번 확진자발생, ddm.go.kr 참조하시고, 코로나 예방을 위한 가장 근본적이고 효과적인 수단은 사람간 거리두기 및 방역수칙 준수입니다",전염병
2021,2,3,18,3,강남구,"[강남구청] 1189~1193번 확진자 발생(gangnam.go.kr). 마스크 착용, 거리두기 같은 기본 방역수칙 준수가 최고의 ‘예방 백신’입니다",전염병
2021,2,3,18,5,구로구,"[구로구청]코로나19 확진자 6명 발생(815~820번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro",전염병
2021,2,3,18,5,강동구,"[강동구청]2. 3.(수) 18시 기준 확진자 2명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,2,3,18,9,강북구,"[강북구청]확진자2명(639~640번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님 건강 지켜드립시다",전염병
2021,2,3,18,12,영등포구,[영등포구청] 코로나 확진자 3명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT,전염병
2021,2,3,18,13,관악구,"[관악구청] 확진자 7명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu",전염병
2021,2,3,18,32,용산구,"[용산구청]코로나 544~550번 확진자(7명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog",전염병
2021,2,3,18,34,강북구,"[강북구청]2.1.(월)~2.2.(화) 양지식당(오현로 35, 소독완료) 방문자는 강북보건소(09시~12시,13시~18시) 검사바랍니다. ☎901-7704",전염병
2021,2,3,20,10,중랑구,"[중랑구청]1035~1037번 추가확진자 발생. 1020~1037번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다",전염병
2021,2,3,21,11,광진구,"[광진구청]추가확진자 4명발생 및 타지역 확진자 동선 알림상호 공개된업소 확인( han.gl/K79LX )후 검사.대설주의보 발효중, 안전사고에 유의바랍니다.",전염병
2021,2,4,6,0,강남구,"[강남구청] 어제 밤에 내린 눈으로 인하여 도로 결빙이 우려되오니 출근 시 대중교통을 이용하여 주시기 바라며, 미끄럼 등 안전사고에 유의하여 주십시요.",대설
2021,2,4,8,32,중랑구,"[중랑구 재난안전대책본부] 중랑구에 밤사이에 많은 눈이 내렸으니 외출 시 대중교통 이용 부탁드리며, 내 집 앞, 내 점포 앞 눈치우기에 적극 동참해 주세요.",대설
2021,2,4,9,34,광진구,"[광진구청] 1.27~2.1일 화양동 '오늘술집주다방', '1943건대점', '바라바라밤X쏠로포차' 이용자는 가까운 보건소 선별진료소에서 검사바랍니다.",전염병
2021,2,4,9,44,도봉구,[도봉구청] 2.4.(목) 확진자 2명 발생(763번~764번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,2,4,10,0,노원구,"[노원구청] 오늘(2.4.) 오전 확진자 3명 발생(1064~1066번). 역학조사 후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다.",전염병
2021,2,4,10,14,강북구,"[강북구청]확진자6명(641~646번)발생,동선 ( www.gangbuk.go.kr/intro_gb.jsp )공개예정. 설명절 비대면으로 부모님 건강 지켜드립시다",전염병
2021,2,4,10,18,광진구,"[광진구청] 594~600번 확진자 발생 및 타지역(중랑,강남)확진자 동선 알림.상호 공개된 업소 홈페이지( han.gl/K79LX )확인 후 검사바랍니다.",전염병
2021,2,4,11,6,동작구,"[동작구청]1,024~1,027번째 확진자(4명)발생(완치자902명),홈페이지및블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,2,4,11,6,중랑구,[중랑구청] 2.4.(목) 확진자 11명(1038~1048번) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.,전염병
2021,2,4,11,20,강동구,"[강동구청]2. 4.(목) 10시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,2,4,13,22,성북구,"[성북구청] 1039~1047번(9명) 확진자 발생. 거주지 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb",전염병
2021,2,4,14,4,도봉구,"[도봉구청]임시선별검사소 운영변경▶창동역·구청 2.7(일)까지만 운영, 구민회관 2.8(월)부터 운영(평일10~17시/토·일·공휴일10~13시/2.12구정 휴무)",전염병
2021,2,4,14,35,강북구,"[강북구청]1.27.(수)~2.2.(화)아쿠아사우나(한천로 1131, 소독완료)방문자는 즉시 강북보건소(09시~12시,13시~18시)검사바랍니다.☎901-7704",전염병
2021,2,4,14,51,금천구,"[금천구청]409~411번째 확진자 발생(3명), 거리두기 2.5단계 및 5인이상 모임금지 2월14일까지 유지, 카카오톡채널 pf.kakao.com/_hUpLxb",전염병
2021,2,4,16,25,성동구,"[성동구청] 602~606번 확진자 발생 (30대 2명, 40대~60대 각1명) 5인 이상 사적모임 자제 부탁드립니다. c19.sd.go.kr",전염병
2021,2,4,16,32,송파구,"[송파구청]2.4(목) 16시30분 현재 코로나19 확진자 1명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다.",전염병
2021,2,4,16,40,마포구,[마포구청] 확진자 2명 발생. 역학조사 진행 중이며 완료 즉시 홈페이지 및 블로그 공개 예정입니다. blog.naver.com/prmapo77,전염병
2021,2,4,16,56,강서구,[강서구청] 강서구 코로나19 확진자 4명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2021,2,4,17,34,강북구,"[강북구청]1.28.(목)~2.3.(수) 05:00~06:30 애매식당(한천로140길55)방문자는 강북보건소(09~12시,13~18시)검사바랍니다☎901-7704",전염병
2021,2,4,17,36,동대문구,"[동대문구청]910~912번 확진자발생 ddm.go.kr 참조하시고 한사람의 방심은 집단감염으로 이어지고, 한사람의 철저한 방역수칙준수는 코로나 확산을 방지합니다",전염병
2021,2,4,17,38,도봉구,[도봉구청] 2.4(목) 확진자 2명 추가 발생(765~766번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,2,4,17,40,서초구,"[서초구청]1005~1009번 확진자(5명)발생. 상세내용 홈페이지(seocho.go.kr)확인. 모임자제, 마스크 착용, 주기적 환기 등 방역수칙 준수바랍니다.",전염병
2021,2,4,17,48,은평구,[은평구청] 은평984~987번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu,전염병
2021,2,4,17,48,구로구,"[구로구청]코로나19 확진자 3명 발생(821~823번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro",전염병
2021,2,4,17,50,양천구,[양천구청] 확진자 3명(958~960번) 발생 안내. 세부사항은 양천구 블로그 참조.blog.naver.com/yangcheon2016/222231772470,전염병
2021,2,4,17,51,서대문구,"[서대문구청]코로나19. 671~677번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다.blog.naver.com/sdmstory",전염병
2021,2,4,17,59,노원구,[노원구청] 2.4(목) 오후 확진자 5명발생(1067~1071). 역학조사후 https://www.nowon.kr/corona19/index.do 공개하겠습니다,전염병
2021,2,4,18,3,종로구,"[종로구청]관내 545번(1명) 확진자 발생. 역학조사 진행중. 거리두기, 마스크 착용 등 방역수칙 준수바랍니다. blog.naver.com/jongno0401",전염병
2021,2,4,18,7,영등포구,[영등포구청] 코로나 확진자 1명 발생. 상세내용은 영등포구 카카오알림톡 확인바랍니다. ☞ pf.kakao.com/_gHlGT,전염병
2021,2,4,18,9,강남구,"[강남구청] 1194~1196번 확진자 발생(gangnam.go.kr). 마스크 착용, 거리두기 등 생활 속 방역수칙을 철저히 지켜주시길 바랍니다",전염병
2021,2,4,18,11,용산구,"[용산구청]코로나 551~559번 확진자(9명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog",전염병
2021,2,4,18,25,관악구,"[관악구청] 확진자 3명 발생, 세부 내용은 블로그 확인바랍니다.5인 이상 사적모임 금지, 방역수칙 준수바랍니다.blog.naver.com/gwanak_gu",전염병
2021,2,4,19,25,중구,[중구청] 365~367번째(3명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. www.junggu.seoul.kr/covid.jsp,전염병
2021,2,4,19,47,중랑구,"[중랑구청]1049~1055번 추가확진자 발생. 1038~1055번 확진자 역학조사완료. 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다",전염병
2021,2,5,9,42,강북구,"[강북구청]1.31.(일) 16:00~19:00 우리콩순두부(삼양로173길 46,소독완료)방문자는 강북보건소(09~12시,13~18시)검사바랍니다☎901-7704",전염병
